Date,Predicted,actual_returns,strategy_returns,cumulative_Returns
2020-03-23,-1.0,-0.02929385835517062,0.02929385835517062,-0.0016683708791127572
2020-03-24,-1.0,0.09382765710199337,-0.09382765710199337,-0.09533948865034181
2020-03-25,-1.0,0.011535019797084933,-0.011535019797084933,-0.10577476555840104
2020-03-26,-1.0,0.06241416083633622,-0.06241416083633622,-0.16158708316474946
2020-03-27,-1.0,-0.0336873163071707,0.0336873163071707,-0.13334320203930272
2020-03-30,-1.0,0.03351603599491648,-0.03351603599491648,-0.16239010247499253
2020-03-31,-1.0,-0.0160127919593398,0.0160127919593398,-0.14897762944284065
2020-04-01,-1.0,-0.04414239782712159,0.04414239782712159,-0.11141146140192648
2020-04-02,-1.0,0.022829386763812964,-0.022829386763812964,-0.13169739282347326
2020-04-03,-1.0,-0.015137124539950086,0.015137124539950086,-0.11855378812027884
2020-04-06,-1.0,0.07033130412070787,-0.07033130412070787,-0.18054704971403746
2020-04-07,-1.0,-0.0016030454108602044,0.0016030454108602044,-0.17923342942266574
2020-04-08,-1.0,0.03405642604938697,-0.03405642604938697,-0.20718580543734166
2020-04-09,-1.0,0.01448737809002254,-0.01448737809002254,-0.2186716044291076
2020-04-13,-1.0,-0.010104594561656355,0.010104594561656355,-0.21077659777235425
2020-04-14,-1.0,0.030572524197665762,-0.030572524197665762,-0.23490514933432305
2020-04-15,-1.0,-0.022030456139364496,0.022030456139364496,-0.21804976078427918
2020-04-16,-1.0,0.005816710738100639,-0.005816710738100639,-0.22259813913738558
2020-04-17,-1.0,0.026793591827257934,-0.026793591827257934,-0.24342752728308925
2020-04-20,-1.0,-0.017880997439608137,0.017880997439608137,-0.22989925683556012
2020-04-21,-1.0,-0.030674846625766805,0.030674846625766805,-0.20627653465260198
2020-04-22,-1.0,0.02293024819481393,-0.02293024819481393,-0.22447681071106562
2020-04-23,-1.0,-0.000539418642451106,0.000539418642451106,-0.2240584790451099
2020-04-24,-1.0,0.01391807849024218,-0.01391807849024218,-0.23485809403759794
2020-04-27,-1.0,0.014714073196697708,-0.014714073196697708,-0.24611644804778954
2020-04-28,-1.0,-0.005242350129234907,0.005242350129234907,-0.24216432651178477
2020-04-29,-1.0,0.026583874358714787,-0.026583874358714787,-0.2623105348403475
2020-04-30,-1.0,-0.009212419757034462,0.009212419757034462,-0.2555146298369545
2020-05-01,-1.0,-0.028059043479156554,0.028059043479156554,-0.2346250824659536
2020-05-04,-1.0,0.004249817183674676,-0.004249817183674676,-0.23787778594244335
2020-05-05,-1.0,0.009040573531170715,-0.009040573531170715,-0.24476780785836927
2020-05-06,-1.0,-0.006979403438802989,0.006979403438802989,-0.23949673769944113
2020-05-07,-1.0,0.011504623615899323,-0.011504623615899323,-0.2482460414908726
2020-05-08,-1.0,0.016871501011734846,-0.016871501011734846,-0.26092925916243503
2020-05-11,-1.0,0.0001774865178509888,-0.0001774865178509888,-0.26106043425467185
2020-05-12,-1.0,-0.02054383139042848,0.02054383139042848,-0.2458797844082834
2020-05-13,-1.0,-0.017462684487059787,0.017462684487059787,-0.2327108210180917
2020-05-14,-1.0,0.01152482269503552,-0.01152482269503552,-0.2415536927616776
2020-05-15,-1.0,0.003926380368098004,-0.003926380368098004,-0.2445316414526746
2020-05-18,-1.0,0.03150120473513285,-0.03150120473513285,-0.2683298048861886
2020-05-19,-1.0,-0.010484408800538914,0.010484408800538914,-0.26065867545344534
2020-05-20,-1.0,0.01665104312780974,-0.01665104312780974,-0.27296947973464203
2020-05-21,-1.0,-0.007773563825670182,0.007773563825670182,-0.2673178615821491
2020-05-22,-1.0,0.002353731206609311,-0.002353731206609311,-0.2690423983958684
2020-05-26,-1.0,0.012289160703107926,-0.012289160703107926,-0.2780252538291399
2020-05-27,-1.0,0.014827343010993532,-0.014827343010993532,-0.2887302210358902
2020-05-28,-1.0,-0.0021079466294262605,0.0021079466294262605,-0.28723090230271
2020-05-29,-1.0,0.004812310007822562,-0.004812310007822562,-0.29066096816482534
